Subject,Vignette,Face,Arousal,StoryEmotion,FaceExpression,RT
68,24,Anger 8 Male.JPG,3.3,Fear,Anger,1006
69,24,Anger 8 Male.JPG,3.3,Fear,Anger,1158
70,23,Anger 8 Male.JPG,3.3,Fear,Anger,876
71,24,Anger 8 Male.JPG,3.3,Fear,Anger,2288
72,24,Anger 8 Male.JPG,3.3,Fear,Anger,9479
38,9,Fear 1 Female.JPG,4.21,Anger,Fear,9652
39,9,Fear 1 Female.JPG,4.21,Anger,Fear,3045
40,10,Fear 1 Female.JPG,4.21,Anger,Fear,1836
44,10,Fear 1 Female.JPG,4.21,Anger,Fear,2897
45,9,Fear 1 Female.JPG,4.21,Anger,Fear,2635
46,9,Fear 1 Female.JPG,4.21,Anger,Fear,3667
47,10,Fear 1 Female.JPG,4.21,Anger,Fear,2288
50,9,Fear 1 Female.JPG,4.21,Anger,Fear,5922
51,10,Fear 1 Female.JPG,4.21,Anger,Fear,1389
52,9,Fear 1 Female.JPG,4.21,Anger,Fear,1318
53,10,Fear 1 Female.JPG,4.21,Anger,Fear,2520
54,9,Fear 1 Female.JPG,4.21,Anger,Fear,1540
55,9,Fear 1 Female.JPG,4.21,Anger,Fear,1599
57,9,Fear 1 Female.JPG,4.21,Anger,Fear,2878
58,9,Fear 1 Female.JPG,4.21,Anger,Fear,988
59,10,Fear 1 Female.JPG,4.21,Anger,Fear,815
61,9,Fear 1 Female.JPG,4.21,Anger,Fear,1319
62,9,Fear 1 Female.JPG,4.21,Anger,Fear,6884
63,10,Fear 1 Female.JPG,4.21,Anger,Fear,1127
64,10,Fear 1 Female.JPG,4.21,Anger,Fear,2645
65,10,Fear 1 Female.JPG,4.21,Anger,Fear,1259
66,10,Fear 1 Female.JPG,4.21,Anger,Fear,1631
67,10,Fear 1 Female.JPG,4.21,Anger,Fear,2671
68,10,Fear 1 Female.JPG,4.21,Anger,Fear,1069
69,10,Fear 1 Female.JPG,4.21,Anger,Fear,913
70,9,Fear 1 Female.JPG,4.21,Anger,Fear,1529
71,10,Fear 1 Female.JPG,4.21,Anger,Fear,8715
38,1,Fear 1 Male.JPG,3.67,Anger,Fear,9652
39,1,Fear 1 Male.JPG,3.67,Anger,Fear,2633
40,2,Fear 1 Male.JPG,3.67,Anger,Fear,1575
44,2,Fear 1 Male.JPG,3.67,Anger,Fear,3089
45,1,Fear 1 Male.JPG,3.67,Anger,Fear,2560
46,1,Fear 1 Male.JPG,3.67,Anger,Fear,2398
47,2,Fear 1 Male.JPG,3.67,Anger,Fear,3521
48,1,Fear 1 Male.JPG,3.67,Anger,Fear,1525
50,1,Fear 1 Male.JPG,3.67,Anger,Fear,6614
51,2,Fear 1 Male.JPG,3.67,Anger,Fear,3742
52,1,Fear 1 Male.JPG,3.67,Anger,Fear,1735
53,2,Fear 1 Male.JPG,3.67,Anger,Fear,1831
54,1,Fear 1 Male.JPG,3.67,Anger,Fear,1545
55,1,Fear 1 Male.JPG,3.67,Anger,Fear,1890
56,2,Fear 1 Male.JPG,3.67,Anger,Fear,1149
58,1,Fear 1 Male.JPG,3.67,Anger,Fear,1426
59,2,Fear 1 Male.JPG,3.67,Anger,Fear,1230
60,1,Fear 1 Male.JPG,3.67,Anger,Fear,992
61,1,Fear 1 Male.JPG,3.67,Anger,Fear,1515
62,1,Fear 1 Male.JPG,3.67,Anger,Fear,1951
63,2,Fear 1 Male.JPG,3.67,Anger,Fear,1032
64,2,Fear 1 Male.JPG,3.67,Anger,Fear,1469
65,2,Fear 1 Male.JPG,3.67,Anger,Fear,1277
66,2,Fear 1 Male.JPG,3.67,Anger,Fear,1548
67,2,Fear 1 Male.JPG,3.67,Anger,Fear,1765
68,2,Fear 1 Male.JPG,3.67,Anger,Fear,989
69,2,Fear 1 Male.JPG,3.67,Anger,Fear,1117
70,1,Fear 1 Male.JPG,3.67,Anger,Fear,1521
71,2,Fear 1 Male.JPG,3.67,Anger,Fear,8493
72,2,Fear 1 Male.JPG,3.67,Anger,Fear,7352
38,11,Fear 2 Female.JPG,3.61,Anger,Fear,3961
40,12,Fear 2 Female.JPG,3.61,Anger,Fear,1414
42,11,Fear 2 Female.JPG,3.61,Anger,Fear,5131
45,11,Fear 2 Female.JPG,3.61,Anger,Fear,1485
46,11,Fear 2 Female.JPG,3.61,Anger,Fear,1497
47,12,Fear 2 Female.JPG,3.61,Anger,Fear,2154
48,11,Fear 2 Female.JPG,3.61,Anger,Fear,1639
50,11,Fear 2 Female.JPG,3.61,Anger,Fear,9652
51,12,Fear 2 Female.JPG,3.61,Anger,Fear,1705
52,11,Fear 2 Female.JPG,3.61,Anger,Fear,1667
53,12,Fear 2 Female.JPG,3.61,Anger,Fear,2945
54,11,Fear 2 Female.JPG,3.61,Anger,Fear,3368
55,11,Fear 2 Female.JPG,3.61,Anger,Fear,2715
56,12,Fear 2 Female.JPG,3.61,Anger,Fear,1581
57,11,Fear 2 Female.JPG,3.61,Anger,Fear,2634
58,11,Fear 2 Female.JPG,3.61,Anger,Fear,1705
59,12,Fear 2 Female.JPG,3.61,Anger,Fear,1553
62,11,Fear 2 Female.JPG,3.61,Anger,Fear,3754
63,12,Fear 2 Female.JPG,3.61,Anger,Fear,1301
64,12,Fear 2 Female.JPG,3.61,Anger,Fear,2459
65,12,Fear 2 Female.JPG,3.61,Anger,Fear,1669
66,12,Fear 2 Female.JPG,3.61,Anger,Fear,1571
67,12,Fear 2 Female.JPG,3.61,Anger,Fear,1025
68,12,Fear 2 Female.JPG,3.61,Anger,Fear,1935
69,12,Fear 2 Female.JPG,3.61,Anger,Fear,988
70,11,Fear 2 Female.JPG,3.61,Anger,Fear,1175
71,12,Fear 2 Female.JPG,3.61,Anger,Fear,2632
72,12,Fear 2 Female.JPG,3.61,Anger,Fear,9373
38,3,Fear 2 Male.JPG,3.54,Anger,Fear,5484
39,3,Fear 2 Male.JPG,3.54,Anger,Fear,2792
40,4,Fear 2 Male.JPG,3.54,Anger,Fear,1790
42,3,Fear 2 Male.JPG,3.54,Anger,Fear,3173
44,4,Fear 2 Male.JPG,3.54,Anger,Fear,2050
45,3,Fear 2 Male.JPG,3.54,Anger,Fear,3207
46,3,Fear 2 Male.JPG,3.54,Anger,Fear,3121
47,4,Fear 2 Male.JPG,3.54,Anger,Fear,2341
48,3,Fear 2 Male.JPG,3.54,Anger,Fear,3344
50,3,Fear 2 Male.JPG,3.54,Anger,Fear,7090
51,4,Fear 2 Male.JPG,3.54,Anger,Fear,1878
52,3,Fear 2 Male.JPG,3.54,Anger,Fear,1130
53,4,Fear 2 Male.JPG,3.54,Anger,Fear,3900
54,3,Fear 2 Male.JPG,3.54,Anger,Fear,1760
55,3,Fear 2 Male.JPG,3.54,Anger,Fear,1474
56,4,Fear 2 Male.JPG,3.54,Anger,Fear,3225
57,3,Fear 2 Male.JPG,3.54,Anger,Fear,4636
58,3,Fear 2 Male.JPG,3.54,Anger,Fear,2328
59,4,Fear 2 Male.JPG,3.54,Anger,Fear,1464
60,3,Fear 2 Male.JPG,3.54,Anger,Fear,694
61,3,Fear 2 Male.JPG,3.54,Anger,Fear,1418
62,3,Fear 2 Male.JPG,3.54,Anger,Fear,4954
63,4,Fear 2 Male.JPG,3.54,Anger,Fear,1055
64,4,Fear 2 Male.JPG,3.54,Anger,Fear,1447
65,4,Fear 2 Male.JPG,3.54,Anger,Fear,1520
66,4,Fear 2 Male.JPG,3.54,Anger,Fear,1402
67,4,Fear 2 Male.JPG,3.54,Anger,Fear,1273
69,4,Fear 2 Male.JPG,3.54,Anger,Fear,1113
70,3,Fear 2 Male.JPG,3.54,Anger,Fear,1633
71,4,Fear 2 Male.JPG,3.54,Anger,Fear,2945
72,4,Fear 2 Male.JPG,3.54,Anger,Fear,4960
39,13,Fear 3 Female.JPG,3.42,Anger,Fear,2936
40,14,Fear 3 Female.JPG,3.42,Anger,Fear,1837
42,13,Fear 3 Female.JPG,3.42,Anger,Fear,2896
44,14,Fear 3 Female.JPG,3.42,Anger,Fear,3238
45,13,Fear 3 Female.JPG,3.42,Anger,Fear,2162
47,14,Fear 3 Female.JPG,3.42,Anger,Fear,3535
48,13,Fear 3 Female.JPG,3.42,Anger,Fear,1234
52,13,Fear 3 Female.JPG,3.42,Anger,Fear,1733
53,14,Fear 3 Female.JPG,3.42,Anger,Fear,2536
54,13,Fear 3 Female.JPG,3.42,Anger,Fear,1790
55,13,Fear 3 Female.JPG,3.42,Anger,Fear,3268
56,14,Fear 3 Female.JPG,3.42,Anger,Fear,2022
57,13,Fear 3 Female.JPG,3.42,Anger,Fear,4179
58,13,Fear 3 Female.JPG,3.42,Anger,Fear,1853
59,14,Fear 3 Female.JPG,3.42,Anger,Fear,1714
60,13,Fear 3 Female.JPG,3.42,Anger,Fear,1054
61,13,Fear 3 Female.JPG,3.42,Anger,Fear,1314
63,14,Fear 3 Female.JPG,3.42,Anger,Fear,1601
64,14,Fear 3 Female.JPG,3.42,Anger,Fear,1421
65,14,Fear 3 Female.JPG,3.42,Anger,Fear,1204
67,14,Fear 3 Female.JPG,3.42,Anger,Fear,1477
68,14,Fear 3 Female.JPG,3.42,Anger,Fear,1151
70,13,Fear 3 Female.JPG,3.42,Anger,Fear,1329
71,14,Fear 3 Female.JPG,3.42,Anger,Fear,4173
72,14,Fear 3 Female.JPG,3.42,Anger,Fear,7464
38,5,Fear 3 Male.JPG,4.31,Anger,Fear,3703
39,5,Fear 3 Male.JPG,4.31,Anger,Fear,2727
40,6,Fear 3 Male.JPG,4.31,Anger,Fear,1189
42,5,Fear 3 Male.JPG,4.31,Anger,Fear,4074
44,6,Fear 3 Male.JPG,4.31,Anger,Fear,1799
45,5,Fear 3 Male.JPG,4.31,Anger,Fear,1799
46,5,Fear 3 Male.JPG,4.31,Anger,Fear,1920
47,6,Fear 3 Male.JPG,4.31,Anger,Fear,2233
48,5,Fear 3 Male.JPG,4.31,Anger,Fear,1321
50,5,Fear 3 Male.JPG,4.31,Anger,Fear,6627
51,6,Fear 3 Male.JPG,4.31,Anger,Fear,2652
52,5,Fear 3 Male.JPG,4.31,Anger,Fear,1035
53,6,Fear 3 Male.JPG,4.31,Anger,Fear,2919
54,5,Fear 3 Male.JPG,4.31,Anger,Fear,1912
55,5,Fear 3 Male.JPG,4.31,Anger,Fear,1177
56,6,Fear 3 Male.JPG,4.31,Anger,Fear,1684
58,5,Fear 3 Male.JPG,4.31,Anger,Fear,1440
59,6,Fear 3 Male.JPG,4.31,Anger,Fear,924
61,5,Fear 3 Male.JPG,4.31,Anger,Fear,1133
62,5,Fear 3 Male.JPG,4.31,Anger,Fear,5573
63,6,Fear 3 Male.JPG,4.31,Anger,Fear,947
64,6,Fear 3 Male.JPG,4.31,Anger,Fear,1342
65,6,Fear 3 Male.JPG,4.31,Anger,Fear,1517
66,6,Fear 3 Male.JPG,4.31,Anger,Fear,1154
67,6,Fear 3 Male.JPG,4.31,Anger,Fear,1649
68,6,Fear 3 Male.JPG,4.31,Anger,Fear,1775
69,6,Fear 3 Male.JPG,4.31,Anger,Fear,908
70,5,Fear 3 Male.JPG,4.31,Anger,Fear,822
71,6,Fear 3 Male.JPG,4.31,Anger,Fear,1910
72,6,Fear 3 Male.JPG,4.31,Anger,Fear,9652
39,15,Fear 4 Female.JPG,4.08,Anger,Fear,3100
40,16,Fear 4 Female.JPG,4.08,Anger,Fear,2750
42,15,Fear 4 Female.JPG,4.08,Anger,Fear,2880
45,15,Fear 4 Female.JPG,4.08,Anger,Fear,2306
46,15,Fear 4 Female.JPG,4.08,Anger,Fear,1390
47,16,Fear 4 Female.JPG,4.08,Anger,Fear,2325
48,15,Fear 4 Female.JPG,4.08,Anger,Fear,2487
51,16,Fear 4 Female.JPG,4.08,Anger,Fear,4896
52,15,Fear 4 Female.JPG,4.08,Anger,Fear,2066
53,16,Fear 4 Female.JPG,4.08,Anger,Fear,2763
54,15,Fear 4 Female.JPG,4.08,Anger,Fear,2239
55,15,Fear 4 Female.JPG,4.08,Anger,Fear,2272
56,16,Fear 4 Female.JPG,4.08,Anger,Fear,2432
57,15,Fear 4 Female.JPG,4.08,Anger,Fear,3948
58,15,Fear 4 Female.JPG,4.08,Anger,Fear,1671
59,16,Fear 4 Female.JPG,4.08,Anger,Fear,5903
60,15,Fear 4 Female.JPG,4.08,Anger,Fear,659
62,15,Fear 4 Female.JPG,4.08,Anger,Fear,5112
63,16,Fear 4 Female.JPG,4.08,Anger,Fear,1376
64,16,Fear 4 Female.JPG,4.08,Anger,Fear,3164
65,16,Fear 4 Female.JPG,4.08,Anger,Fear,1192
66,16,Fear 4 Female.JPG,4.08,Anger,Fear,3034
67,16,Fear 4 Female.JPG,4.08,Anger,Fear,2877
68,16,Fear 4 Female.JPG,4.08,Anger,Fear,1176
69,16,Fear 4 Female.JPG,4.08,Anger,Fear,863
70,15,Fear 4 Female.JPG,4.08,Anger,Fear,1169
71,16,Fear 4 Female.JPG,4.08,Anger,Fear,9652
72,16,Fear 4 Female.JPG,4.08,Anger,Fear,4710
38,7,Fear 4 Male.JPG,3.29,Anger,Fear,9652
39,7,Fear 4 Male.JPG,3.29,Anger,Fear,4381
40,8,Fear 4 Male.JPG,3.29,Anger,Fear,2203
42,7,Fear 4 Male.JPG,3.29,Anger,Fear,4656
44,8,Fear 4 Male.JPG,3.29,Anger,Fear,2725
45,7,Fear 4 Male.JPG,3.29,Anger,Fear,3135
46,7,Fear 4 Male.JPG,3.29,Anger,Fear,3763
47,8,Fear 4 Male.JPG,3.29,Anger,Fear,2241
48,7,Fear 4 Male.JPG,3.29,Anger,Fear,1648
51,8,Fear 4 Male.JPG,3.29,Anger,Fear,2148
52,7,Fear 4 Male.JPG,3.29,Anger,Fear,1447
53,8,Fear 4 Male.JPG,3.29,Anger,Fear,2329
54,7,Fear 4 Male.JPG,3.29,Anger,Fear,1950
55,7,Fear 4 Male.JPG,3.29,Anger,Fear,1354
56,8,Fear 4 Male.JPG,3.29,Anger,Fear,1014
57,7,Fear 4 Male.JPG,3.29,Anger,Fear,2715
58,7,Fear 4 Male.JPG,3.29,Anger,Fear,1772
59,8,Fear 4 Male.JPG,3.29,Anger,Fear,915
61,7,Fear 4 Male.JPG,3.29,Anger,Fear,1349
62,7,Fear 4 Male.JPG,3.29,Anger,Fear,3086
63,8,Fear 4 Male.JPG,3.29,Anger,Fear,1684
64,8,Fear 4 Male.JPG,3.29,Anger,Fear,2004
65,8,Fear 4 Male.JPG,3.29,Anger,Fear,1135
66,8,Fear 4 Male.JPG,3.29,Anger,Fear,1241
67,8,Fear 4 Male.JPG,3.29,Anger,Fear,1670
68,8,Fear 4 Male.JPG,3.29,Anger,Fear,967
69,8,Fear 4 Male.JPG,3.29,Anger,Fear,939
70,7,Fear 4 Male.JPG,3.29,Anger,Fear,1464
71,8,Fear 4 Male.JPG,3.29,Anger,Fear,9652
72,8,Fear 4 Male.JPG,3.29,Anger,Fear,9652
38,26,Fear 5 Female.JPG,4.25,Fear,Fear,2697
39,26,Fear 5 Female.JPG,4.25,Fear,Fear,2380
40,25,Fear 5 Female.JPG,4.25,Fear,Fear,1841
42,26,Fear 5 Female.JPG,4.25,Fear,Fear,1676
44,25,Fear 5 Female.JPG,4.25,Fear,Fear,1411
45,26,Fear 5 Female.JPG,4.25,Fear,Fear,2098
46,26,Fear 5 Female.JPG,4.25,Fear,Fear,1903
47,25,Fear 5 Female.JPG,4.25,Fear,Fear,2416
48,26,Fear 5 Female.JPG,4.25,Fear,Fear,3154
50,26,Fear 5 Female.JPG,4.25,Fear,Fear,3125
51,25,Fear 5 Female.JPG,4.25,Fear,Fear,2325
52,26,Fear 5 Female.JPG,4.25,Fear,Fear,1529
53,25,Fear 5 Female.JPG,4.25,Fear,Fear,2613
54,26,Fear 5 Female.JPG,4.25,Fear,Fear,2337
55,26,Fear 5 Female.JPG,4.25,Fear,Fear,1774
56,25,Fear 5 Female.JPG,4.25,Fear,Fear,1467
58,26,Fear 5 Female.JPG,4.25,Fear,Fear,2563
59,25,Fear 5 Female.JPG,4.25,Fear,Fear,1154
60,26,Fear 5 Female.JPG,4.25,Fear,Fear,363
61,26,Fear 5 Female.JPG,4.25,Fear,Fear,1277
62,26,Fear 5 Female.JPG,4.25,Fear,Fear,3088
63,25,Fear 5 Female.JPG,4.25,Fear,Fear,914
64,25,Fear 5 Female.JPG,4.25,Fear,Fear,1538
65,25,Fear 5 Female.JPG,4.25,Fear,Fear,1146
66,25,Fear 5 Female.JPG,4.25,Fear,Fear,1505
67,25,Fear 5 Female.JPG,4.25,Fear,Fear,1188
68,25,Fear 5 Female.JPG,4.25,Fear,Fear,1013
69,25,Fear 5 Female.JPG,4.25,Fear,Fear,951
70,26,Fear 5 Female.JPG,4.25,Fear,Fear,2188
71,25,Fear 5 Female.JPG,4.25,Fear,Fear,2477
72,25,Fear 5 Female.JPG,4.25,Fear,Fear,4764
38,18,Fear 5 Male.JPG,4.62,Fear,Fear,2462
39,18,Fear 5 Male.JPG,4.62,Fear,Fear,2232
40,17,Fear 5 Male.JPG,4.62,Fear,Fear,1751
42,18,Fear 5 Male.JPG,4.62,Fear,Fear,1719
44,17,Fear 5 Male.JPG,4.62,Fear,Fear,1647
45,18,Fear 5 Male.JPG,4.62,Fear,Fear,1431
46,18,Fear 5 Male.JPG,4.62,Fear,Fear,2735
47,17,Fear 5 Male.JPG,4.62,Fear,Fear,2430
48,18,Fear 5 Male.JPG,4.62,Fear,Fear,2468
50,18,Fear 5 Male.JPG,4.62,Fear,Fear,4064
51,17,Fear 5 Male.JPG,4.62,Fear,Fear,1623
53,17,Fear 5 Male.JPG,4.62,Fear,Fear,2371
54,18,Fear 5 Male.JPG,4.62,Fear,Fear,1833
55,18,Fear 5 Male.JPG,4.62,Fear,Fear,1492
56,17,Fear 5 Male.JPG,4.62,Fear,Fear,1352
57,18,Fear 5 Male.JPG,4.62,Fear,Fear,2723
58,18,Fear 5 Male.JPG,4.62,Fear,Fear,942
59,17,Fear 5 Male.JPG,4.62,Fear,Fear,772
60,18,Fear 5 Male.JPG,4.62,Fear,Fear,617
61,18,Fear 5 Male.JPG,4.62,Fear,Fear,1086
62,18,Fear 5 Male.JPG,4.62,Fear,Fear,1594
64,17,Fear 5 Male.JPG,4.62,Fear,Fear,2489
65,17,Fear 5 Male.JPG,4.62,Fear,Fear,1151
66,17,Fear 5 Male.JPG,4.62,Fear,Fear,1482
67,17,Fear 5 Male.JPG,4.62,Fear,Fear,1571
68,17,Fear 5 Male.JPG,4.62,Fear,Fear,1051
69,17,Fear 5 Male.JPG,4.62,Fear,Fear,882
70,18,Fear 5 Male.JPG,4.62,Fear,Fear,1036
71,17,Fear 5 Male.JPG,4.62,Fear,Fear,2138
72,17,Fear 5 Male.JPG,4.62,Fear,Fear,4507
38,28,Fear 6 Female.JPG,3.67,Fear,Fear,3413
39,28,Fear 6 Female.JPG,3.67,Fear,Fear,1983
40,27,Fear 6 Female.JPG,3.67,Fear,Fear,1172
42,28,Fear 6 Female.JPG,3.67,Fear,Fear,1735
44,27,Fear 6 Female.JPG,3.67,Fear,Fear,1403
45,28,Fear 6 Female.JPG,3.67,Fear,Fear,1833
47,27,Fear 6 Female.JPG,3.67,Fear,Fear,2229
48,28,Fear 6 Female.JPG,3.67,Fear,Fear,2010
50,28,Fear 6 Female.JPG,3.67,Fear,Fear,6088
51,27,Fear 6 Female.JPG,3.67,Fear,Fear,2056
52,28,Fear 6 Female.JPG,3.67,Fear,Fear,1128
53,27,Fear 6 Female.JPG,3.67,Fear,Fear,2160
54,28,Fear 6 Female.JPG,3.67,Fear,Fear,1676
55,28,Fear 6 Female.JPG,3.67,Fear,Fear,1358
56,27,Fear 6 Female.JPG,3.67,Fear,Fear,1494
57,28,Fear 6 Female.JPG,3.67,Fear,Fear,3276
58,28,Fear 6 Female.JPG,3.67,Fear,Fear,6088
59,27,Fear 6 Female.JPG,3.67,Fear,Fear,764
61,28,Fear 6 Female.JPG,3.67,Fear,Fear,1183
62,28,Fear 6 Female.JPG,3.67,Fear,Fear,2369
63,27,Fear 6 Female.JPG,3.67,Fear,Fear,1037
64,27,Fear 6 Female.JPG,3.67,Fear,Fear,1032
65,27,Fear 6 Female.JPG,3.67,Fear,Fear,1404
66,27,Fear 6 Female.JPG,3.67,Fear,Fear,1706
67,27,Fear 6 Female.JPG,3.67,Fear,Fear,1488
68,27,Fear 6 Female.JPG,3.67,Fear,Fear,1230
69,27,Fear 6 Female.JPG,3.67,Fear,Fear,1078
70,28,Fear 6 Female.JPG,3.67,Fear,Fear,1433
71,27,Fear 6 Female.JPG,3.67,Fear,Fear,1567
38,20,Fear 6 Male.JPG,3.88,Fear,Fear,3368
39,20,Fear 6 Male.JPG,3.88,Fear,Fear,3282
40,19,Fear 6 Male.JPG,3.88,Fear,Fear,1785
42,20,Fear 6 Male.JPG,3.88,Fear,Fear,2011
44,19,Fear 6 Male.JPG,3.88,Fear,Fear,2210
45,20,Fear 6 Male.JPG,3.88,Fear,Fear,3399
46,20,Fear 6 Male.JPG,3.88,Fear,Fear,2920
47,19,Fear 6 Male.JPG,3.88,Fear,Fear,1820
48,20,Fear 6 Male.JPG,3.88,Fear,Fear,3652
50,20,Fear 6 Male.JPG,3.88,Fear,Fear,3371
51,19,Fear 6 Male.JPG,3.88,Fear,Fear,1566
52,20,Fear 6 Male.JPG,3.88,Fear,Fear,1555
53,19,Fear 6 Male.JPG,3.88,Fear,Fear,2680
54,20,Fear 6 Male.JPG,3.88,Fear,Fear,2044
55,20,Fear 6 Male.JPG,3.88,Fear,Fear,1672
56,19,Fear 6 Male.JPG,3.88,Fear,Fear,991
57,20,Fear 6 Male.JPG,3.88,Fear,Fear,3258
58,20,Fear 6 Male.JPG,3.88,Fear,Fear,2665
59,19,Fear 6 Male.JPG,3.88,Fear,Fear,1094
60,20,Fear 6 Male.JPG,3.88,Fear,Fear,589
62,20,Fear 6 Male.JPG,3.88,Fear,Fear,3379
63,19,Fear 6 Male.JPG,3.88,Fear,Fear,1120
64,19,Fear 6 Male.JPG,3.88,Fear,Fear,1384
66,19,Fear 6 Male.JPG,3.88,Fear,Fear,1403
67,19,Fear 6 Male.JPG,3.88,Fear,Fear,1445
68,19,Fear 6 Male.JPG,3.88,Fear,Fear,840
69,19,Fear 6 Male.JPG,3.88,Fear,Fear,1030
70,20,Fear 6 Male.JPG,3.88,Fear,Fear,2055
71,19,Fear 6 Male.JPG,3.88,Fear,Fear,2871
72,19,Fear 6 Male.JPG,3.88,Fear,Fear,6088
38,30,Fear 7 Female.JPG,3.53,Fear,Fear,5467
39,30,Fear 7 Female.JPG,3.53,Fear,Fear,2279
42,30,Fear 7 Female.JPG,3.53,Fear,Fear,2200
44,29,Fear 7 Female.JPG,3.53,Fear,Fear,1594
45,30,Fear 7 Female.JPG,3.53,Fear,Fear,2521
46,30,Fear 7 Female.JPG,3.53,Fear,Fear,3652
47,29,Fear 7 Female.JPG,3.53,Fear,Fear,1799
48,30,Fear 7 Female.JPG,3.53,Fear,Fear,976
50,30,Fear 7 Female.JPG,3.53,Fear,Fear,3833
51,29,Fear 7 Female.JPG,3.53,Fear,Fear,1552
53,29,Fear 7 Female.JPG,3.53,Fear,Fear,2300
55,30,Fear 7 Female.JPG,3.53,Fear,Fear,1637
56,29,Fear 7 Female.JPG,3.53,Fear,Fear,1229
57,30,Fear 7 Female.JPG,3.53,Fear,Fear,4277
58,30,Fear 7 Female.JPG,3.53,Fear,Fear,1510
59,29,Fear 7 Female.JPG,3.53,Fear,Fear,1062
60,30,Fear 7 Female.JPG,3.53,Fear,Fear,550
63,29,Fear 7 Female.JPG,3.53,Fear,Fear,933
64,29,Fear 7 Female.JPG,3.53,Fear,Fear,1197
65,29,Fear 7 Female.JPG,3.53,Fear,Fear,1037
67,29,Fear 7 Female.JPG,3.53,Fear,Fear,1385
68,29,Fear 7 Female.JPG,3.53,Fear,Fear,1272
69,29,Fear 7 Female.JPG,3.53,Fear,Fear,897
70,30,Fear 7 Female.JPG,3.53,Fear,Fear,1342
71,29,Fear 7 Female.JPG,3.53,Fear,Fear,2956
72,29,Fear 7 Female.JPG,3.53,Fear,Fear,1953
39,22,Fear 7 Male.JPG,3.89,Fear,Fear,1949
40,21,Fear 7 Male.JPG,3.89,Fear,Fear,1735
42,22,Fear 7 Male.JPG,3.89,Fear,Fear,2200
44,21,Fear 7 Male.JPG,3.89,Fear,Fear,1293
45,22,Fear 7 Male.JPG,3.89,Fear,Fear,1076
46,22,Fear 7 Male.JPG,3.89,Fear,Fear,1783
47,21,Fear 7 Male.JPG,3.89,Fear,Fear,1669
48,22,Fear 7 Male.JPG,3.89,Fear,Fear,1238
50,22,Fear 7 Male.JPG,3.89,Fear,Fear,3991
51,21,Fear 7 Male.JPG,3.89,Fear,Fear,1129
52,22,Fear 7 Male.JPG,3.89,Fear,Fear,1090
53,21,Fear 7 Male.JPG,3.89,Fear,Fear,2372
54,22,Fear 7 Male.JPG,3.89,Fear,Fear,1541
55,22,Fear 7 Male.JPG,3.89,Fear,Fear,985
56,21,Fear 7 Male.JPG,3.89,Fear,Fear,1321
57,22,Fear 7 Male.JPG,3.89,Fear,Fear,2407
58,22,Fear 7 Male.JPG,3.89,Fear,Fear,1610
59,21,Fear 7 Male.JPG,3.89,Fear,Fear,806
60,22,Fear 7 Male.JPG,3.89,Fear,Fear,1042
61,22,Fear 7 Male.JPG,3.89,Fear,Fear,1046
62,22,Fear 7 Male.JPG,3.89,Fear,Fear,2446
63,21,Fear 7 Male.JPG,3.89,Fear,Fear,1186
64,21,Fear 7 Male.JPG,3.89,Fear,Fear,1166
65,21,Fear 7 Male.JPG,3.89,Fear,Fear,1280
66,21,Fear 7 Male.JPG,3.89,Fear,Fear,2302
67,21,Fear 7 Male.JPG,3.89,Fear,Fear,1196
69,21,Fear 7 Male.JPG,3.89,Fear,Fear,747
70,22,Fear 7 Male.JPG,3.89,Fear,Fear,1050
71,21,Fear 7 Male.JPG,3.89,Fear,Fear,2691
72,21,Fear 7 Male.JPG,3.89,Fear,Fear,6088
38,32,Fear 8 Female.JPG,3.88,Fear,Fear,4428
39,32,Fear 8 Female.JPG,3.88,Fear,Fear,3110
40,31,Fear 8 Female.JPG,3.88,Fear,Fear,1185
42,32,Fear 8 Female.JPG,3.88,Fear,Fear,4801
44,31,Fear 8 Female.JPG,3.88,Fear,Fear,1162
45,32,Fear 8 Female.JPG,3.88,Fear,Fear,2884
46,32,Fear 8 Female.JPG,3.88,Fear,Fear,1852
47,31,Fear 8 Female.JPG,3.88,Fear,Fear,1947
48,32,Fear 8 Female.JPG,3.88,Fear,Fear,2152
50,32,Fear 8 Female.JPG,3.88,Fear,Fear,3147
51,31,Fear 8 Female.JPG,3.88,Fear,Fear,1742
52,32,Fear 8 Female.JPG,3.88,Fear,Fear,1875
53,31,Fear 8 Female.JPG,3.88,Fear,Fear,4226
54,32,Fear 8 Female.JPG,3.88,Fear,Fear,1865
55,32,Fear 8 Female.JPG,3.88,Fear,Fear,1728
56,31,Fear 8 Female.JPG,3.88,Fear,Fear,1222
57,32,Fear 8 Female.JPG,3.88,Fear,Fear,2817
58,32,Fear 8 Female.JPG,3.88,Fear,Fear,4755
59,31,Fear 8 Female.JPG,3.88,Fear,Fear,904
60,32,Fear 8 Female.JPG,3.88,Fear,Fear,933
61,32,Fear 8 Female.JPG,3.88,Fear,Fear,1110
62,32,Fear 8 Female.JPG,3.88,Fear,Fear,2453
63,31,Fear 8 Female.JPG,3.88,Fear,Fear,1024
64,31,Fear 8 Female.JPG,3.88,Fear,Fear,1590
65,31,Fear 8 Female.JPG,3.88,Fear,Fear,1277
66,31,Fear 8 Female.JPG,3.88,Fear,Fear,1698
67,31,Fear 8 Female.JPG,3.88,Fear,Fear,1446
